Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	Lambda	
1167000	240.230297	1	0.135157357826	0.000025666104	0.000935877761	0.001006008111	0.040382704651	0.040423370890	0.006653	0.000022	1.000000000000	
1168000	240.469842	1	0.138675260522	-0.000019255645	0.000925966839	0.001006008111	0.040382704676	0.040423370915	0.006617	0.000022	1.000000000000	
1169000	241.150410	1	0.143148267619	0.000006028499	0.000898378032	0.001006008111	0.040382704676	0.040423370915	0.006518	0.000022	1.000000000000	
1170000	240.914565	1	0.140348163880	0.000019807051	0.000907844373	0.001006008111	0.040382704676	0.040423370915	0.006552	0.000022	1.000000000000	
1171000	240.859971	1	0.139982540911	-0.000011635377	0.000910049813	0.001006008111	0.040382704651	0.040423370890	0.006560	0.000022	1.000000000000	
1172000	240.146361	1	0.143249666171	0.000035927077	0.000939375558	0.001006008111	0.040382704676	0.040423370915	0.006665	0.000022	1.000000000000	
1173000	240.275569	1	0.134854645314	-0.000013504783	0.000933996550	0.001006008111	0.040382704676	0.040423370915	0.006646	0.000022	1.000000000000	
1174000	240.378033	1	0.144999080795	-0.000021119992	0.000929752875	0.001006008111	0.040382704676	0.040423370915	0.006631	0.000022	1.000000000000	
1175000	240.759998	1	0.135822086448	0.000006540073	0.000914102368	0.001006008111	0.040382704676	0.040423370915	0.006575	0.000022	1.000000000000	
1176000	240.838725	1	0.136439374873	0.000006994983	0.000910909535	0.001006008111	0.040382704651	0.040423370890	0.006563	0.000022	1.000000000000	
1177000	240.725794	1	0.137947444972	0.000021226794	0.000915493038	0.001006008111	0.040382704676	0.040423370915	0.006580	0.000022	1.000000000000	
1178000	241.009413	1	0.141144007394	0.000017114417	0.000904025411	0.001006008111	0.040382704676	0.040423370915	0.006538	0.000022	1.000000000000	
1179000	238.802514	1	0.141901067568	-0.000044260262	0.000997190573	0.001006008111	0.040382704651	0.040423370890	0.006867	0.000023	1.000000000000	
1180000	235.894340	1	0.119824471359	-0.000010866664	0.001134779954	0.001006008111	0.040382704676	0.040423370915	0.007326	0.000025	1.000000000000	
1181000	240.262009	1	0.147861107136	-0.000017313793	0.000934559617	0.001006008111	0.040382704651	0.040423370890	0.006648	0.000022	1.000000000000	
1182000	240.910178	1	0.142510679882	0.000020389888	0.000908021384	0.001006008111	0.040382704676	0.040423370915	0.006553	0.000022	1.000000000000	
1183000	241.033054	1	0.144965853978	-0.000000028665	0.000903076055	0.001006008106	0.040382704651	0.040423370890	0.006535	0.000022	1.000000000000	
1184000	239.739618	1	0.152931450194	0.000007755257	0.000956511508	0.001006008111	0.040382704676	0.040423370915	0.006726	0.000023	1.000000000000	
1185000	239.986551	1	0.151937160244	0.000003152138	0.000946071371	0.001006008111	0.040382704651	0.040423370890	0.006689	0.000022	1.000000000000	
1186000	241.123662	1	0.142121564186	-0.000002271764	0.000899446633	0.001006008111	0.040382704676	0.040423370915	0.006522	0.000022	1.000000000000	
1187000	241.087848	1	0.142460981662	-0.000004210059	0.000900879478	0.001006008111	0.040382704651	0.040423370890	0.006527	0.000022	1.000000000000	
1188000	237.495226	1	0.125935862978	0.000036891426	0.001056845246	0.001006008111	0.040382704651	0.040423370890	0.007070	0.000024	1.000000000000	
1189000	240.714572	1	0.135514831108	0.000002701017	0.000915949740	0.001006008111	0.040382704651	0.040423370890	0.006581	0.000022	1.000000000000	
1190000	239.506670	1	0.140205569875	0.000045069226	0.000966465930	0.001006008111	0.040382704676	0.040423370915	0.006760	0.000023	1.000000000000	
1191000	240.438576	1	0.146132549739	-0.000017895981	0.000927254448	0.001006008111	0.040382704676	0.040423370915	0.006622	0.000022	1.000000000000	
1192000	238.548684	1	0.135289282875	0.000051716558	0.001008503880	0.001006008111	0.040382704651	0.040423370890	0.006906	0.000023	1.000000000000	
