Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	Lambda	
5273000	255.562951	1	0.159484141021	-0.000017032976	-0.020459478296	-0.000008960656	0.000473443967	0.476619833854	0.021156790586	0.040423370915	0.005984	0.000016	0.005714	0.000730	1.000000000000	
5274000	255.073741	1	0.170068519047	0.000031037588	-0.031575818575	0.000844184260	0.000483850613	0.487267478194	0.020726376896	0.040423370890	0.006049	0.000016	0.005776	0.000738	1.000000000000	
5275000	256.452566	1	0.166009236106	0.000002560889	-0.033911853549	0.001710251435	0.000455089958	0.496098227697	0.020369408234	0.040423370890	0.005867	0.000016	0.005602	0.000715	1.000000000000	
5276000	256.022319	1	0.166805341984	0.000020386691	-0.025452138664	0.000647874436	0.000463875962	0.496749615708	0.020343076935	0.040423370890	0.005923	0.000016	0.005656	0.000722	1.000000000000	
5277000	255.095364	1	0.156366612648	-0.000000309344	-0.026413353199	0.000065734413	0.000483385863	0.501488759161	0.020151504781	0.040423370890	0.006046	0.000016	0.005774	0.000737	1.000000000000	
5278000	256.638137	1	0.162748010721	-0.000007963662	-0.030034265835	0.001332750124	0.000451351990	0.498965513291	0.020253502898	0.040423370915	0.005843	0.000016	0.005579	0.000712	1.000000000000	
5279000	256.962349	1	0.164920783247	-0.000008285057	-0.027126038486	0.000509538056	0.000444894902	0.505737626670	0.019979751234	0.040423370890	0.005801	0.000015	0.005539	0.000707	1.000000000000	
5280000	254.752637	1	0.156524773521	-0.000023251475	-0.027131536426	0.000603344276	0.000490805311	0.481743318472	0.020949682054	0.040423370890	0.006093	0.000016	0.005818	0.000743	1.000000000000	
5281000	252.052369	1	0.162269259240	0.000008277419	-0.039088382129	0.001146986587	0.000553388019	0.512596259919	0.019702502158	0.040423370890	0.006470	0.000017	0.006177	0.000789	1.000000000000	
5282000	252.569677	1	0.177009757190	0.000011383213	-0.032118585171	0.000016464713	0.000540809977	0.499391813502	0.020236270393	0.040423370890	0.006396	0.000017	0.006107	0.000780	1.000000000000	
5283000	253.037328	1	0.149231441594	0.000021629501	-0.015070110154	-0.000085715368	0.000529685523	0.460427481654	0.021811340045	0.040423370915	0.006329	0.000017	0.006044	0.000772	1.000000000000	
5284000	256.267687	1	0.170857671461	0.000010792252	-0.034945367613	0.001392784432	0.000458844759	0.506779078562	0.019937652238	0.040423370890	0.005891	0.000016	0.005625	0.000718	1.000000000000	
5285000	255.892740	1	0.169498053202	0.000002723571	-0.024987326054	0.000489644389	0.000466555158	0.511789106321	0.019735130040	0.040423370915	0.005940	0.000016	0.005672	0.000724	1.000000000000	
5286000	255.615955	1	0.170426638138	0.000008234864	-0.026436182456	0.000836392210	0.000472329964	0.510978281992	0.019767906293	0.040423370915	0.005977	0.000016	0.005707	0.000729	1.000000000000	
5287000	256.362391	1	0.168057810491	0.000008187896	-0.029272427851	0.001305457148	0.000456917514	0.502656674202	0.020104293731	0.040423370915	0.005879	0.000016	0.005613	0.000717	1.000000000000	
5288000	255.425911	1	0.172060624074	-0.000018740369	-0.031233890831	0.000932671915	0.000476336344	0.494759121921	0.020423539416	0.040423370915	0.006002	0.000016	0.005731	0.000732	1.000000000000	
5289000	255.704669	1	0.166644247577	0.000029902407	-0.030307983142	0.000953414969	0.000470471319	0.484902777489	0.020821966083	0.040423370915	0.005965	0.000016	0.005696	0.000727	1.000000000000	
5290000	252.904889	1	0.160765152567	-0.000005174843	-0.035747234330	0.002641626737	0.000532812526	0.424051324706	0.023281786930	0.040423370915	0.006348	0.000017	0.006062	0.000774	1.000000000000	
5291000	256.413830	1	0.160060756826	-0.000012918342	-0.027516342888	0.000603559202	0.000455874115	0.501065056871	0.020168632269	0.040423370915	0.005872	0.000016	0.005607	0.000716	1.000000000000	
5292000	257.042073	1	0.159917356921	-0.000001311716	-0.026220795849	0.000587830248	0.000443321310	0.511672838572	0.019739829962	0.040423370890	0.005790	0.000015	0.005529	0.000706	1.000000000000	
5293000	256.404402	1	0.163719296627	0.000019520548	-0.026771201026	0.000981418113	0.000456065188	0.495224353951	0.020404733156	0.040423370890	0.005873	0.000016	0.005608	0.000716	1.000000000000	
5294000	256.675720	1	0.163305424920	-0.000010713987	-0.026850381038	0.000346686958	0.000450598700	0.500692750003	0.020183682167	0.040423370915	0.005838	0.000015	0.005574	0.000712	1.000000000000	
5295000	256.671156	1	0.163260996763	0.000012998274	-0.024303365396	0.000096505482	0.000450690111	0.498973485691	0.020253180626	0.040423370915	0.005838	0.000016	0.005575	0.000712	1.000000000000	
5296000	256.946381	1	0.162630723986	0.000003964647	-0.028389846568	0.000481906207	0.000445210750	0.510799619646	0.019775128427	0.040423370915	0.005803	0.000015	0.005541	0.000707	1.000000000000	
5297000	254.220957	1	0.157407287243	-0.000015675504	-0.027667153137	0.001654174567	0.000502541266	0.455873811461	0.021995414730	0.040423370890	0.006165	0.000016	0.005887	0.000752	1.000000000000	
5298000	256.298596	1	0.163508469961	0.000001758659	-0.021306496928	0.000083916180	0.000458214872	0.503070555073	0.020087563271	0.040423370915	0.005887	0.000016	0.005621	0.000718	1.000000000000	
5299000	254.011918	1	0.173532118666	0.000027394255	-0.030433071323	0.000326880715	0.000507231935	0.490951087650	0.020577472998	0.040423370915	0.006194	0.000016	0.005914	0.000755	1.000000000000	
5300000	256.819178	1	0.161255349104	-0.000001093898	-0.023936485240	0.000642174334	0.000447734861	0.512283788932	0.019715133301	0.040423370915	0.005819	0.000015	0.005557	0.000709	1.000000000000	
5301000	255.466010	1	0.158106777827	-0.000018499387	-0.022396098842	0.000574631038	0.000475488186	0.483133041343	0.020893504784	0.040423370915	0.005997	0.000016	0.005726	0.000731	1.000000000000	
5302000	255.690196	1	0.166808665208	-0.000024334762	-0.029912232392	0.000998035517	0.000470774045	0.480841671234	0.020986129674	0.040423370890	0.005967	0.000016	0.005698	0.000728	1.000000000000	
5303000	253.496252	1	0.159068536929	-0.000009597514	-0.015287669640	0.000018731828	0.000518991161	0.486205847905	0.020769291584	0.040423370915	0.006265	0.000017	0.005982	0.000764	1.000000000000	
5304000	255.577174	1	0.156523003031	0.000014573575	-0.026319258489	0.000275301368	0.000473144774	0.502260396892	0.020120312583	0.040423370890	0.005982	0.000016	0.005712	0.000729	1.000000000000	
5305000	256.056011	1	0.155758309485	0.000012418692	-0.021139264856	0.000136127298	0.000463181872	0.499292063600	0.020240302621	0.040423370890	0.005919	0.000016	0.005652	0.000722	1.000000000000	
5306000	255.017799	1	0.170199063320	-0.000015449579	-0.032382101567	0.000474367599	0.000485055121	0.498816248596	0.020259536680	0.040423370915	0.006057	0.000016	0.005784	0.000738	1.000000000000	
5307000	257.158258	1	0.163604440158	-0.000004121168	-0.027106239841	0.000823703861	0.000441037995	0.510449138562	0.019789296054	0.040423370915	0.005776	0.000015	0.005515	0.000704	1.000000000000	
5308000	256.673553	1	0.164403840004	-0.000000508521	-0.027846548956	0.000249833969	0.000450642111	0.505960690057	0.019970734273	0.040423370915	0.005838	0.000015	0.005575	0.000712	1.000000000000	
5309000	256.683900	1	0.162740300965	-0.000008306542	-0.023697000548	0.000201446153	0.000450434923	0.499762953871	0.020221267661	0.040423370915	0.005837	0.000015	0.005573	0.000712	1.000000000000	
5310000	254.792797	1	0.171854078012	-0.000008649714	-0.027246872670	-0.000042606496	0.000489930054	0.493659214676	0.020468001375	0.040423370915	0.006087	0.000016	0.005813	0.000742	1.000000000000	
5311000	253.898470	1	0.174223267052	-0.000019997056	-0.027293825386	0.000455934454	0.000509795912	0.488303467526	0.020684498728	0.040423370915	0.006209	0.000016	0.005929	0.000757	1.000000000000	
5312000	253.924464	1	0.173071449195	-0.000009142301	-0.025417551465	0.000760315658	0.000509207308	0.504958914117	0.020011229433	0.040423370915	0.006206	0.000016	0.005926	0.000757	1.000000000000	
5313000	253.642124	1	0.167005883499	-0.000016981767	-0.023414002017	-0.000680165066	0.000515637317	0.459984214988	0.021829258364	0.040423370890	0.006245	0.000017	0.005963	0.000761	1.000000000000	
5314000	256.529968	1	0.157677641172	0.000003497853	-0.022901959685	0.000571818702	0.000453527095	0.512921129348	0.019689369853	0.040423370915	0.005857	0.000016	0.005592	0.000714	1.000000000000	
5315000	253.990643	1	0.161992961728	-0.000000290120	-0.015431078421	-0.000339437712	0.000507711783	0.479920394023	0.021023370805	0.040423370890	0.006197	0.000016	0.005917	0.000756	1.000000000000	
5316000	254.073464	1	0.172557535380	0.000033664461	-0.036128561696	0.001575194002	0.000505846349	0.476742077603	0.021151849081	0.040423370915	0.006185	0.000016	0.005906	0.000754	1.000000000000	
5317000	255.729879	1	0.160490219832	0.000012072742	-0.018844729372	-0.000129851446	0.000469944470	0.489026294899	0.020655279609	0.040423370915	0.005962	0.000016	0.005693	0.000727	1.000000000000	
5318000	255.969738	1	0.170058865387	0.000007635506	-0.028391971524	0.001128392268	0.000464961280	0.507515674765	0.019907876549	0.040423370915	0.005930	0.000016	0.005662	0.000723	1.000000000000	
5319000	255.390261	1	0.165062123545	-0.000006787335	-0.020950244192	-0.000402541137	0.000477091679	0.478498654081	0.021080842339	0.040423370915	0.006007	0.000016	0.005736	0.000732	1.000000000000	
5320000	255.755978	1	0.161823350330	0.000015452564	-0.030066388428	0.000443858386	0.000469399668	0.505119951877	0.020004719744	0.040423370915	0.005958	0.000016	0.005689	0.000726	1.000000000000	
5321000	254.563964	1	0.155617860800	-0.000011212290	-0.018850835105	-0.000660004712	0.000494938248	0.458506664669	0.021888985942	0.040423370915	0.006118	0.000016	0.005842	0.000746	1.000000000000	
5322000	255.025577	1	0.167308534830	-0.000028015530	-0.032898518846	0.001360571027	0.000484887477	0.471264641522	0.021373265498	0.040423370890	0.006056	0.000016	0.005783	0.000738	1.000000000000	
5323000	255.519381	1	0.165016815279	-0.000016339418	-0.030274531301	0.000386749552	0.000474361645	0.495720566440	0.020384674588	0.040423370915	0.005990	0.000016	0.005719	0.000730	1.000000000000	
5324000	252.753116	1	0.172693922563	0.000015029929	-0.032118381243	0.002174777659	0.000536418764	0.443760342265	0.022485081988	0.040423370890	0.006370	0.000017	0.006082	0.000777	1.000000000000	
5325000	250.045172	1	0.151741401287	0.000015292485	-0.021256218881	-0.001215269530	0.000605024030	0.445204030185	0.022426723270	0.040423370915	0.006765	0.000018	0.006459	0.000825	1.000000000000	
5326000	256.293911	1	0.156514440094	-0.000002426093	-0.021387477389	0.000147593577	0.000458310295	0.503559138859	0.020067813067	0.040423370915	0.005888	0.000016	0.005622	0.000718	1.000000000000	
5327000	255.509629	1	0.172208865822	0.000016557595	-0.036824652653	0.001523638164	0.000474567292	0.502110754497	0.020126361633	0.040423370890	0.005991	0.000016	0.005721	0.000730	1.000000000000	
5328000	253.144211	1	0.163434074581	-0.000005372593	-0.018878504719	0.000693873083	0.000527175288	0.504843395651	0.020015899079	0.040423370915	0.006314	0.000017	0.006029	0.000770	1.000000000000	
5329000	255.615286	1	0.162787216387	-0.000004137727	-0.020954489070	0.000468819662	0.000472344007	0.509291320462	0.019836098964	0.040423370915	0.005977	0.000016	0.005707	0.000729	1.000000000000	
5330000	255.148405	1	0.155853886332	0.000022281961	-0.027904716494	0.001083008735	0.000482247681	0.489954683417	0.020617751016	0.040423370915	0.006039	0.000016	0.005767	0.000736	1.000000000000	
5331000	256.345491	1	0.168605295778	0.000010655481	-0.027300999259	0.000904712749	0.000457260851	0.509003877005	0.019847718385	0.040423370890	0.005881	0.000016	0.005615	0.000717	1.000000000000	
5332000	253.363571	1	0.150271552634	-0.000011126901	-0.026510674563	0.000671349451	0.000522060645	0.503207792081	0.020082015689	0.040423370915	0.006284	0.000017	0.006000	0.000766	1.000000000000	
5333000	256.284375	1	0.164669135815	0.000018553436	-0.031954003141	0.001485425569	0.000458504577	0.491405496310	0.020559104268	0.040423370915	0.005889	0.000016	0.005623	0.000718	1.000000000000	
5334000	255.891127	1	0.165019287526	-0.000003471017	-0.036040454016	0.001535601951	0.000466588623	0.504819822990	0.020016851965	0.040423370915	0.005941	0.000016	0.005672	0.000724	1.000000000000	
5335000	256.184116	1	0.168014165758	0.000003342961	-0.032935253304	0.001759524370	0.000460552215	0.490653831664	0.020589489087	0.040423370915	0.005902	0.000016	0.005636	0.000720	1.000000000000	
5336000	257.002441	1	0.165861310009	-0.000008420251	-0.029314461355	0.000954792159	0.000444102878	0.506617151703	0.019944197880	0.040423370915	0.005796	0.000015	0.005534	0.000707	1.000000000000	
5337000	255.682246	1	0.159827585580	-0.000013560807	-0.020366055009	0.000204966606	0.000470940394	0.489354484603	0.020642013075	0.040423370915	0.005968	0.000016	0.005699	0.000728	1.000000000000	
5338000	256.926204	1	0.162484951637	-0.000004641656	-0.030505105316	0.001067886385	0.000445610179	0.509079034972	0.019844680247	0.040423370890	0.005805	0.000015	0.005543	0.000708	1.000000000000	
5339000	255.931933	1	0.155650233699	0.000004887355	-0.020389769780	0.000342891023	0.000465743175	0.510280135137	0.019796127742	0.040423370915	0.005935	0.000016	0.005667	0.000724	1.000000000000	
5340000	257.057539	1	0.166509332490	-0.000001531207	-0.027286290290	0.000735759618	0.000443016679	0.512168385814	0.019719798272	0.040423370890	0.005789	0.000015	0.005527	0.000706	1.000000000000	
5341000	256.467119	1	0.168338445029	0.000000843607	-0.027442490572	0.000969070259	0.000454795712	0.511263205233	0.019756388735	0.040423370915	0.005865	0.000016	0.005600	0.000715	1.000000000000	
5342000	255.107903	1	0.160682384242	-0.000017251353	-0.033419399602	0.001558624834	0.000483116536	0.485608682394	0.020793431014	0.040423370890	0.006045	0.000016	0.005772	0.000737	1.000000000000	
5343000	255.695563	1	0.159022376431	0.000018286958	-0.019838684688	-0.000267147165	0.000470661747	0.476867041926	0.021146797589	0.040423370890	0.005966	0.000016	0.005697	0.000727	1.000000000000	
5344000	256.815897	1	0.164044120593	0.000008022111	-0.023805572737	0.000186401594	0.000447800170	0.504642183973	0.020024032733	0.040423370915	0.005820	0.000015	0.005557	0.000710	1.000000000000	
5345000	256.503594	1	0.168813790705	0.000017141716	-0.029295507179	0.000748802796	0.000454059034	0.505140218136	0.020003900501	0.040423370890	0.005860	0.000016	0.005596	0.000714	1.000000000000	
5346000	256.714432	1	0.167009518101	-0.000012409140	-0.029360833161	0.000875069567	0.000449824101	0.502684529799	0.020103167701	0.040423370890	0.005833	0.000015	0.005570	0.000711	1.000000000000	
5347000	252.783904	1	0.171701381151	0.000020290465	-0.034004355706	0.002378675181	0.000535685244	0.429894171264	0.023045599376	0.040423370915	0.006365	0.000017	0.006078	0.000776	1.000000000000	
5348000	256.173083	1	0.164591320752	0.000006398198	-0.033180491267	0.000868496884	0.000460778093	0.512829338292	0.019693080357	0.040423370915	0.005903	0.000016	0.005637	0.000720	1.000000000000	
5349000	256.144837	1	0.156686908083	-0.000000307966	-0.026727605048	0.001066129342	0.000461356910	0.508231404781	0.019878944329	0.040423370915	0.005907	0.000016	0.005640	0.000720	1.000000000000	
5350000	255.290972	1	0.160569000015	-0.000017203057	-0.031174339679	0.001618118786	0.000479201672	0.474936338697	0.021224843135	0.040423370915	0.006020	0.000016	0.005749	0.000734	1.000000000000	
5351000	256.011136	1	0.158151528809	-0.000012269005	-0.027498852467	0.000586820070	0.000464106572	0.501851989706	0.020136821791	0.040423370915	0.005925	0.000016	0.005657	0.000722	1.000000000000	
5352000	255.454138	1	0.171256116909	-0.000005381465	-0.031480873756	0.000383550118	0.000475739146	0.505878274307	0.019974065795	0.040423370915	0.005998	0.000016	0.005728	0.000731	1.000000000000	
5353000	252.375423	1	0.180975384316	0.000010218463	-0.043885820640	0.002133365118	0.000545499270	0.498002174533	0.020292444298	0.040423370915	0.006423	0.000017	0.006133	0.000783	1.000000000000	
5354000	255.169620	1	0.163407323874	0.000026824085	-0.032352575381	0.001694919624	0.000481793180	0.468292701093	0.021493401349	0.040423370890	0.006037	0.000016	0.005764	0.000736	1.000000000000	
5355000	254.326668	1	0.157946093336	-0.000003520392	-0.033266521346	0.000966916986	0.000500185713	0.511419975368	0.019750051558	0.040423370915	0.006151	0.000016	0.005873	0.000750	1.000000000000	
5356000	253.046298	1	0.161617040420	0.000041902485	-0.027022560095	-0.000019309479	0.000529474391	0.455540037546	0.022008906997	0.040423370890	0.006328	0.000017	0.006043	0.000772	1.000000000000	
5357000	255.602903	1	0.156562460839	0.000008884932	-0.019119194309	0.000276179002	0.000472604049	0.506080162405	0.019965904798	0.040423370915	0.005979	0.000016	0.005709	0.000729	1.000000000000	
5358000	255.509322	1	0.170527551416	0.000024180522	-0.034834687058	0.001401975005	0.000474573772	0.493796249446	0.020462461967	0.040423370915	0.005991	0.000016	0.005721	0.000730	1.000000000000	
5359000	252.747439	1	0.166958815828	0.000022778741	-0.042441444538	0.002283344690	0.000536554114	0.480444505765	0.021002184455	0.040423370915	0.006370	0.000017	0.006083	0.000777	1.000000000000	
5360000	254.300925	1	0.176296241228	0.000011772409	-0.029418938586	0.000539686168	0.000500758319	0.508766526933	0.019857312888	0.040423370915	0.006154	0.000016	0.005876	0.000750	1.000000000000	
5361000	252.673314	1	0.158028521467	0.000044423452	-0.030475915220	0.001420508701	0.000538324684	0.431765861159	0.022969939361	0.040423370915	0.006381	0.000017	0.006093	0.000778	1.000000000000	
5362000	253.994863	1	0.175571352883	0.000019762922	-0.030123638382	0.000331510284	0.000507616560	0.499759704855	0.020221398997	0.040423370915	0.006196	0.000016	0.005917	0.000755	1.000000000000	
5363000	254.953423	1	0.155011373497	0.000025978401	-0.024505184462	0.000814722064	0.000486444936	0.479227033064	0.021051398805	0.040423370915	0.006066	0.000016	0.005792	0.000740	1.000000000000	
5364000	255.257449	1	0.172120428204	0.000009170005	-0.026025091088	0.000453103800	0.000479916164	0.509237931824	0.019838257113	0.040423370915	0.006025	0.000016	0.005753	0.000735	1.000000000000	
5365000	253.869193	1	0.167311834504	0.000025906827	-0.020613220325	0.000192827226	0.000510459695	0.473393783803	0.021287198404	0.040423370915	0.006214	0.000016	0.005933	0.000758	1.000000000000	
5366000	256.413589	1	0.168666210824	0.000003581291	-0.028622605798	0.001160482373	0.000455878998	0.508133310278	0.019882909640	0.040423370915	0.005872	0.000016	0.005607	0.000716	1.000000000000	
5367000	255.139360	1	0.172064509000	-0.000000717377	-0.039253080024	0.001598232935	0.000482441566	0.507515713110	0.019907874986	0.040423370890	0.006041	0.000016	0.005768	0.000736	1.000000000000	
5368000	251.814845	1	0.165533123561	-0.000012178993	-0.038521656432	0.003043083442	0.000559260869	0.395236651679	0.024446573145	0.040423370915	0.006504	0.000017	0.006210	0.000793	1.000000000000	
5369000	255.824309	1	0.161492166366	-0.000007219844	-0.028391053407	0.001519687668	0.000467976295	0.485063905845	0.020815452732	0.040423370915	0.005949	0.000016	0.005681	0.000725	1.000000000000	
5370000	252.131991	1	0.170203298463	0.000033045552	-0.024941507392	-0.000631465502	0.000551433170	0.455558197873	0.022008172895	0.040423370890	0.006458	0.000017	0.006167	0.000787	1.000000000000	
5371000	255.332106	1	0.166940919345	-0.000003810644	-0.036787482202	0.001212028667	0.000478326407	0.510706918048	0.019778875738	0.040423370915	0.006015	0.000016	0.005743	0.000733	1.000000000000	
5372000	255.633500	1	0.168339163409	0.000011811307	-0.034111737004	0.000759693926	0.000471961799	0.510665566723	0.019780547298	0.040423370915	0.005975	0.000016	0.005705	0.000728	1.000000000000	
5373000	255.457027	1	0.158564508429	-0.000012041992	-0.026320933472	0.000095457625	0.000475678065	0.493625729801	0.020469354933	0.040423370890	0.005998	0.000016	0.005727	0.000731	1.000000000000	
5374000	256.179697	1	0.163680846892	-0.000013724795	-0.030851749563	0.000718377438	0.000460642667	0.502160371161	0.020124355960	0.040423370890	0.005903	0.000016	0.005636	0.000720	1.000000000000	
5375000	248.369761	1	0.163352453955	-0.000046518310	-0.027046834575	0.002120768104	0.000651795534	0.286674566436	0.028835018566	0.040423370890	0.007021	0.000019	0.006704	0.000856	1.000000000000	
5376000	254.976080	1	0.154429389869	0.000016666228	-0.028182388797	0.001044038511	0.000485955344	0.500847843155	0.020177412779	0.040423370915	0.006063	0.000016	0.005789	0.000739	1.000000000000	
5377000	255.625951	1	0.171471292185	0.000022280531	-0.033980535582	0.001338521705	0.000472120174	0.496340641499	0.020359609051	0.040423370890	0.005976	0.000016	0.005706	0.000729	1.000000000000	
5378000	255.846729	1	0.172370330437	0.000001047668	-0.031221491107	0.000546976988	0.000467510216	0.510811455811	0.019774649957	0.040423370890	0.005946	0.000016	0.005678	0.000725	1.000000000000	
5379000	252.885714	1	0.178981034019	-0.000012151026	-0.035874570496	0.001947870771	0.000533266813	0.480477095364	0.021000867060	0.040423370890	0.006351	0.000017	0.006064	0.000774	1.000000000000	
5380000	253.007649	1	0.158492809132	0.000035992643	-0.023744536296	-0.000454683289	0.000530384659	0.451225514540	0.022183314561	0.040423370890	0.006334	0.000017	0.006048	0.000772	1.000000000000	
5381000	256.781074	1	0.161812364924	0.000017731685	-0.026507818836	0.000518162584	0.000448493762	0.501965309992	0.020132241003	0.040423370915	0.005824	0.000015	0.005561	0.000710	1.000000000000	
5382000	254.722138	1	0.151601706057	0.000014357071	-0.021730456033	0.000612084686	0.000491471053	0.502126334305	0.020125731857	0.040423370915	0.006097	0.000016	0.005822	0.000743	1.000000000000	
5383000	257.085538	1	0.161883566840	0.000012521589	-0.026943063799	0.000735882227	0.000442465735	0.508514493869	0.019867500914	0.040423370915	0.005785	0.000015	0.005524	0.000705	1.000000000000	
5384000	256.564610	1	0.167159718985	0.000013703148	-0.033687793685	0.001364996268	0.000452829364	0.504081482641	0.020046698171	0.040423370915	0.005852	0.000016	0.005588	0.000714	1.000000000000	
5385000	254.978545	1	0.155096365204	0.000019378009	-0.026193971129	0.000318531457	0.000485902095	0.497534027771	0.020311368355	0.040423370890	0.006062	0.000016	0.005789	0.000739	1.000000000000	
5386000	256.700186	1	0.167385708863	-0.000005996418	-0.032838673997	0.001434696382	0.000450109010	0.501986977089	0.020131365133	0.040423370890	0.005835	0.000015	0.005571	0.000711	1.000000000000	
5387000	254.127720	1	0.160097503952	-0.000001257281	-0.018454155843	-0.001038992321	0.000504628050	0.447621999653	0.022328980780	0.040423370890	0.006178	0.000016	0.005899	0.000753	1.000000000000	
5388000	256.671210	1	0.163427862074	0.000013283470	-0.031962166107	0.001193629521	0.000450689043	0.506266310715	0.019958380055	0.040423370915	0.005838	0.000016	0.005575	0.000712	1.000000000000	
5389000	255.944821	1	0.167996172397	0.000017355763	-0.025195922562	0.000154457544	0.000465476467	0.496412398102	0.020356708420	0.040423370915	0.005933	0.000016	0.005666	0.000723	1.000000000000	
5390000	255.091148	1	0.153122663792	0.000008336587	-0.019425904321	0.000405975731	0.000483476439	0.508878419329	0.019852789820	0.040423370915	0.006047	0.000016	0.005774	0.000737	1.000000000000	
5391000	255.261474	1	0.160932266383	-0.000010612851	-0.028974026924	0.000209749105	0.000479830311	0.498577082594	0.020269204563	0.040423370890	0.006024	0.000016	0.005752	0.000734	1.000000000000	
5392000	255.335631	1	0.157109227080	0.000012473240	-0.025177314466	0.001253897532	0.000478251465	0.489574575527	0.020633116258	0.040423370915	0.006014	0.000016	0.005743	0.000733	1.000000000000	
5393000	255.743662	1	0.158140596605	0.000002097190	-0.019594744201	0.000352130343	0.000469656678	0.511209669143	0.019758552832	0.040423370890	0.005960	0.000016	0.005691	0.000727	1.000000000000	
5394000	252.688224	1	0.153289701523	-0.000005478072	-0.013908983727	0.000164541683	0.000537968062	0.500331448053	0.020198287197	0.040423370890	0.006379	0.000017	0.006091	0.000778	1.000000000000	
5395000	256.056105	1	0.165003939578	0.000021895268	-0.032974706554	0.001166991074	0.000463179944	0.499015743782	0.020251472412	0.040423370915	0.005919	0.000016	0.005652	0.000722	1.000000000000	
5396000	253.955911	1	0.169245483872	0.000004162057	-0.030813034927	-0.000121518730	0.000508496106	0.496935264623	0.020335572393	0.040423370915	0.006202	0.000016	0.005922	0.000756	1.000000000000	
5397000	256.714328	1	0.165243406455	-0.000001641234	-0.032916915326	0.001062824304	0.000449826181	0.511631155820	0.019741514932	0.040423370915	0.005833	0.000015	0.005570	0.000711	1.000000000000	
5398000	256.659251	1	0.167633705285	0.000006293690	-0.027206596238	0.000281089402	0.000450928640	0.507093107330	0.019924958149	0.040423370915	0.005840	0.000016	0.005576	0.000712	1.000000000000	
5399000	255.187813	1	0.166193296358	0.000013345478	-0.037473406968	0.002090357586	0.000481403767	0.482171011999	0.020932393253	0.040423370915	0.006034	0.000016	0.005762	0.000736	1.000000000000	
5400000	256.454099	1	0.170460612136	0.000002246328	-0.028430867261	0.000595312417	0.000455058958	0.512157630012	0.019720233058	0.040423370890	0.005867	0.000016	0.005602	0.000715	1.000000000000	
5401000	256.738270	1	0.159614250167	0.000014308433	-0.025890392639	0.000773380409	0.000449347788	0.505561239976	0.019986881391	0.040423370915	0.005830	0.000015	0.005567	0.000711	1.000000000000	
5402000	254.407185	1	0.167361140077	-0.000029739127	-0.030420946212	0.000461714605	0.000498398979	0.474302281313	0.021250473858	0.040423370890	0.006140	0.000016	0.005863	0.000749	1.000000000000	
5403000	252.981053	1	0.172783245577	-0.000032512103	-0.038417127133	0.001415185260	0.000531011971	0.476135750293	0.021176358875	0.040423370915	0.006337	0.000017	0.006051	0.000773	1.000000000000	
5404000	255.292460	1	0.162551235503	0.000004791552	-0.025019277898	0.001307383514	0.000479169961	0.492357391491	0.020520625443	0.040423370890	0.006020	0.000016	0.005748	0.000734	1.000000000000	
5405000	255.457726	1	0.169248916438	0.000021007273	-0.035247487639	0.001103314345	0.000475663281	0.503657711630	0.020063828424	0.040423370915	0.005998	0.000016	0.005727	0.000731	1.000000000000	
5406000	256.226864	1	0.158835649703	-0.000009993927	-0.028071483536	0.000635183861	0.000459678039	0.505153654398	0.020003357362	0.040423370890	0.005896	0.000016	0.005630	0.000719	1.000000000000	
5407000	253.994787	1	0.165604899067	0.000035660841	-0.035837320175	0.001727135524	0.000507618282	0.465393237962	0.021610607422	0.040423370890	0.006196	0.000016	0.005917	0.000755	1.000000000000	
5408000	255.693356	1	0.158162192882	-0.000016435901	-0.022658669414	-0.000007398040	0.000470707921	0.481367922391	0.020964856829	0.040423370890	0.005967	0.000016	0.005697	0.000727	1.000000000000	
5409000	255.374721	1	0.157656334509	0.000023879473	-0.021020299662	0.000416626925	0.000477421294	0.480199909712	0.021012071838	0.040423370890	0.006009	0.000016	0.005738	0.000733	1.000000000000	
5410000	255.234989	1	0.175188703924	0.000013148775	-0.032778474008	0.001008896306	0.000480395469	0.509481056049	0.019828429212	0.040423370915	0.006028	0.000016	0.005756	0.000735	1.000000000000	
5411000	255.622796	1	0.164098666252	-0.000024792974	-0.027493572811	0.000491757743	0.000472186377	0.479098185644	0.021056607252	0.040423370915	0.005976	0.000016	0.005706	0.000729	1.000000000000	
5412000	256.788904	1	0.165783611418	-0.000003706464	-0.029932596444	0.001325101525	0.000448337701	0.502605592241	0.020106358636	0.040423370915	0.005823	0.000015	0.005560	0.000710	1.000000000000	
5413000	256.584554	1	0.161247713286	0.000015317562	-0.022863523623	0.000166590268	0.000452428158	0.497569864968	0.020309919695	0.040423370890	0.005850	0.000016	0.005586	0.000713	1.000000000000	
5414000	256.020399	1	0.164866418144	0.000007447396	-0.022124156561	-0.000244160285	0.000463915552	0.490068662998	0.020613143577	0.040423370915	0.005923	0.000016	0.005656	0.000722	1.000000000000	
5415000	256.117767	1	0.169584843118	0.000014069610	-0.031758068254	0.000636573833	0.000461912308	0.508394413292	0.019872354963	0.040423370890	0.005911	0.000016	0.005644	0.000721	1.000000000000	
5416000	254.601148	1	0.150758838643	0.000000808598	-0.023712517838	0.000699828405	0.000494120962	0.512835608350	0.019692826888	0.040423370890	0.006113	0.000016	0.005837	0.000745	1.000000000000	
