Rate	100.00
Rate Tried	% Accepted	Alpha - Dev	Alpha - Tried	Alpha - Accepted	Beta Trait 1 - Dev	Beta Trait 1 - Tried	Beta Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.302000	0.055158	475	0.317895	0.009782	525	0.287619	0.302000	0.281763	
1000	0.264000	0.055158	472	0.256356	0.009782	528	0.270833	0.264000	0.281747	
1000	0.296000	0.055158	502	0.272908	0.009782	498	0.319277	0.296000	0.281760	
1000	0.293000	0.055158	521	0.289827	0.009782	479	0.296451	0.293000	0.281770	
1000	0.285000	0.055158	504	0.307540	0.009782	496	0.262097	0.285000	0.281773	
1000	0.293000	0.055158	524	0.293893	0.009782	476	0.292017	0.293000	0.281783	
1000	0.314000	0.055158	509	0.324165	0.009782	491	0.303462	0.314000	0.281812	
1000	0.296000	0.055158	482	0.307054	0.009782	518	0.285714	0.296000	0.281824	
1000	0.281000	0.055158	496	0.280242	0.009782	504	0.281746	0.281000	0.281824	
1000	0.302000	0.055158	513	0.296296	0.009782	487	0.308008	0.302000	0.281842	
1000	0.257000	0.055158	515	0.240777	0.009782	485	0.274227	0.257000	0.281820	
1000	0.288000	0.055158	533	0.309568	0.009782	467	0.263383	0.288000	0.281825	
1000	0.279000	0.055158	500	0.310000	0.009782	500	0.248000	0.279000	0.281823	
1000	0.303000	0.055158	503	0.304175	0.009782	497	0.301811	0.303000	0.281841	
1000	0.245000	0.055158	516	0.238372	0.009782	484	0.252066	0.245000	0.281809	
1000	0.273000	0.055158	509	0.280943	0.009782	491	0.264766	0.273000	0.281801	
1000	0.294000	0.055158	482	0.307054	0.009782	518	0.281853	0.294000	0.281812	
1000	0.286000	0.055158	487	0.310062	0.009782	513	0.263158	0.286000	0.281815	
1000	0.314000	0.055158	527	0.349146	0.009782	473	0.274841	0.314000	0.281844	
1000	0.305000	0.055158	476	0.315126	0.009782	524	0.295802	0.305000	0.281864	
1000	0.299000	0.055158	480	0.306250	0.009782	520	0.292308	0.299000	0.281880	
1000	0.266000	0.055158	481	0.301455	0.009782	519	0.233141	0.266000	0.281865	
1000	0.276000	0.055158	496	0.276210	0.009782	504	0.275794	0.276000	0.281860	
1000	0.280000	0.055158	494	0.307692	0.009782	506	0.252964	0.280000	0.281859	
1000	0.265000	0.055158	506	0.258893	0.009782	494	0.271255	0.265000	0.281844	
1000	0.245000	0.055158	523	0.248566	0.009782	477	0.241090	0.245000	0.281811	
1000	0.306000	0.055158	484	0.326446	0.009782	516	0.286822	0.306000	0.281833	
1000	0.253000	0.055158	487	0.271047	0.009782	513	0.235867	0.253000	0.281807	
1000	0.304000	0.055158	475	0.309474	0.009782	525	0.299048	0.304000	0.281827	
1000	0.283000	0.055158	494	0.305668	0.009782	506	0.260870	0.283000	0.281828	
1000	0.303000	0.055158	483	0.302277	0.009782	517	0.303675	0.303000	0.281846	
1000	0.270000	0.055158	498	0.275100	0.009782	502	0.264940	0.270000	0.281836	
1000	0.270000	0.055158	513	0.300195	0.009782	487	0.238193	0.270000	0.281826	
1000	0.255000	0.055158	509	0.265226	0.009782	491	0.244399	0.255000	0.281802	
1000	0.275000	0.055158	495	0.278788	0.009782	505	0.271287	0.275000	0.281796	
1000	0.254000	0.055158	523	0.250478	0.009782	477	0.257862	0.254000	0.281772	
1000	0.296000	0.055158	482	0.323651	0.009782	518	0.270270	0.296000	0.281784	
1000	0.286000	0.055158	485	0.319588	0.009782	515	0.254369	0.286000	0.281788	
1000	0.294000	0.055158	475	0.307368	0.009782	525	0.281905	0.294000	0.281799	
1000	0.279000	0.055158	477	0.291405	0.009782	523	0.267686	0.279000	0.281796	
1000	0.296000	0.055158	499	0.320641	0.009782	501	0.271457	0.296000	0.281809	
1000	0.309000	0.055158	486	0.314815	0.009782	514	0.303502	0.309000	0.281832	
1000	0.273000	0.055158	514	0.274319	0.009782	486	0.271605	0.273000	0.281825	
1000	0.275000	0.055158	526	0.290875	0.009782	474	0.257384	0.275000	0.281819	
1000	0.290000	0.055158	490	0.310204	0.009782	510	0.270588	0.290000	0.281826	
1000	0.282000	0.055158	514	0.299611	0.009782	486	0.263374	0.282000	0.281826	
1000	0.264000	0.055158	486	0.263374	0.009782	514	0.264591	0.264000	0.281810	
1000	0.274000	0.055158	481	0.276507	0.009782	519	0.271676	0.274000	0.281804	
1000	0.304000	0.055158	490	0.312245	0.009782	510	0.296078	0.304000	0.281823	
1000	0.272000	0.055158	483	0.279503	0.009782	517	0.264990	0.272000	0.281814	
1000	0.287000	0.055158	502	0.308765	0.009782	498	0.265060	0.287000	0.281819	
1000	0.292000	0.055158	510	0.298039	0.009782	490	0.285714	0.292000	0.281828	
1000	0.273000	0.055158	531	0.308851	0.009782	469	0.232409	0.273000	0.281820	
1000	0.276000	0.055158	475	0.290526	0.009782	525	0.262857	0.276000	0.281815	
1000	0.265000	0.055158	493	0.261663	0.009782	507	0.268245	0.265000	0.281801	
1000	0.274000	0.055158	458	0.270742	0.009782	542	0.276753	0.274000	0.281794	
1000	0.318000	0.055158	498	0.351406	0.009782	502	0.284861	0.318000	0.281825	
1000	0.304000	0.055158	492	0.325203	0.009782	508	0.283465	0.304000	0.281844	
1000	0.298000	0.055158	490	0.318367	0.009782	510	0.278431	0.298000	0.281858	
1000	0.286000	0.055158	483	0.285714	0.009782	517	0.286267	0.286000	0.281861	
1000	0.271000	0.055158	477	0.251572	0.009782	523	0.288719	0.271000	0.281852	
1000	0.270000	0.055158	494	0.291498	0.009782	506	0.249012	0.270000	0.281842	
1000	0.286000	0.055158	483	0.275362	0.009782	517	0.295938	0.286000	0.281845	
1000	0.309000	0.055158	501	0.339321	0.009782	499	0.278557	0.309000	0.281869	
1000	0.266000	0.055158	510	0.272549	0.009782	490	0.259184	0.266000	0.281855	
1000	0.303000	0.055158	505	0.295050	0.009782	495	0.311111	0.303000	0.281873	
1000	0.297000	0.055158	484	0.293388	0.009782	516	0.300388	0.297000	0.281886	
1000	0.289000	0.055158	496	0.302419	0.009782	504	0.275794	0.289000	0.281892	
1000	0.293000	0.055158	501	0.287425	0.009782	499	0.298597	0.293000	0.281901	
1000	0.273000	0.055158	497	0.303823	0.009782	503	0.242545	0.273000	0.281894	
1000	0.278000	0.055158	482	0.278008	0.009782	518	0.277992	0.278000	0.281891	
1000	0.314000	0.055158	502	0.324701	0.009782	498	0.303213	0.314000	0.281918	
1000	0.289000	0.055158	519	0.275530	0.009782	481	0.303534	0.289000	0.281924	
1000	0.294000	0.055158	504	0.305556	0.009782	496	0.282258	0.294000	0.281934	
1000	0.308000	0.055158	510	0.323529	0.009782	490	0.291837	0.308000	0.281956	
1000	0.313000	0.055158	516	0.300388	0.009782	484	0.326446	0.313000	0.281982	
1000	0.301000	0.055158	513	0.309942	0.009782	487	0.291581	0.301000	0.281998	
1000	0.314000	0.055158	510	0.331373	0.009782	490	0.295918	0.314000	0.282025	
1000	0.318000	0.055158	499	0.338677	0.009782	501	0.297405	0.318000	0.282055	
1000	0.318000	0.055158	484	0.314050	0.009782	516	0.321705	0.318000	0.282085	
1000	0.327000	0.055158	506	0.330040	0.009782	494	0.323887	0.327000	0.282123	
1000	0.293000	0.055158	476	0.300420	0.009782	524	0.286260	0.293000	0.282132	
1000	0.277000	0.055158	486	0.306584	0.009782	514	0.249027	0.277000	0.282128	
1000	0.325000	0.055158	496	0.310484	0.009782	504	0.339286	0.325000	0.282164	
1000	0.279000	0.055158	523	0.281071	0.009782	477	0.276730	0.279000	0.282161	
1000	0.274000	0.055158	502	0.264940	0.009782	498	0.283133	0.274000	0.282154	
1000	0.307000	0.055158	475	0.309474	0.009782	525	0.304762	0.307000	0.282175	
1000	0.298000	0.055158	509	0.302554	0.009782	491	0.293279	0.298000	0.282188	
1000	0.288000	0.055158	486	0.302469	0.009782	514	0.274319	0.288000	0.282193	
1000	0.292000	0.055158	504	0.299603	0.009782	496	0.284274	0.292000	0.282201	
1000	0.277000	0.055158	492	0.288618	0.009782	508	0.265748	0.277000	0.282197	
1000	0.273000	0.055158	495	0.296970	0.009782	505	0.249505	0.273000	0.282189	
1000	0.290000	0.055158	496	0.310484	0.009782	504	0.269841	0.290000	0.282196	
1000	0.308000	0.055158	523	0.319312	0.009782	477	0.295597	0.308000	0.282217	
1000	0.278000	0.055158	497	0.301811	0.009782	503	0.254473	0.278000	0.282214	
1000	0.245000	0.055158	489	0.257669	0.009782	511	0.232877	0.245000	0.282183	
1000	0.272000	0.055158	445	0.280899	0.009782	555	0.264865	0.272000	0.282175	
1000	0.279000	0.055158	499	0.290581	0.009782	501	0.267465	0.279000	0.282172	
1000	0.277000	0.055158	498	0.297189	0.009782	502	0.256972	0.277000	0.282168	
1000	0.264000	0.055158	494	0.253036	0.009782	506	0.274704	0.264000	0.282153	
1000	0.300000	0.055158	510	0.300000	0.009782	490	0.300000	0.300000	0.282167	
1000	0.295000	0.055158	529	0.308129	0.009782	471	0.280255	0.295000	0.282178	
1000	0.303000	0.055158	503	0.298211	0.009782	497	0.307847	0.303000	0.282195	
1000	0.282000	0.055158	486	0.296296	0.009782	514	0.268482	0.282000	0.282195	
1000	0.293000	0.055158	536	0.313433	0.009782	464	0.269397	0.293000	0.282204	
1000	0.316000	0.055158	486	0.329218	0.009782	514	0.303502	0.316000	0.282232	
1000	0.293000	0.055158	527	0.313093	0.009782	473	0.270613	0.293000	0.282241	
1000	0.306000	0.055158	527	0.303605	0.009782	473	0.308668	0.306000	0.282260	
1000	0.284000	0.055158	497	0.293763	0.009782	503	0.274354	0.284000	0.282261	
1000	0.267000	0.055158	512	0.277344	0.009782	488	0.256148	0.267000	0.282249	
1000	0.280000	0.055158	501	0.267465	0.009782	499	0.292585	0.280000	0.282247	
1000	0.270000	0.055158	500	0.262000	0.009782	500	0.278000	0.270000	0.282237	
1000	0.313000	0.055158	510	0.325490	0.009782	490	0.300000	0.313000	0.282262	
1000	0.295000	0.055158	486	0.304527	0.009782	514	0.285992	0.295000	0.282273	
1000	0.286000	0.055158	519	0.279383	0.009782	481	0.293139	0.286000	0.282276	
1000	0.291000	0.055158	499	0.264529	0.009782	501	0.317365	0.291000	0.282283	
1000	0.302000	0.055158	510	0.313725	0.009782	490	0.289796	0.302000	0.282299	
1000	0.284000	0.055158	493	0.318458	0.009782	507	0.250493	0.284000	0.282300	
1000	0.293000	0.055158	487	0.301848	0.009782	513	0.284600	0.293000	0.282309	
1000	0.274000	0.055158	506	0.296443	0.009782	494	0.251012	0.274000	0.282302	
1000	0.265000	0.055158	498	0.279116	0.009782	502	0.250996	0.265000	0.282288	
1000	0.284000	0.055158	490	0.283673	0.009782	510	0.284314	0.284000	0.282290	
1000	0.257000	0.055158	488	0.262295	0.009782	512	0.251953	0.257000	0.282269	
1000	0.273000	0.055158	490	0.269388	0.009782	510	0.276471	0.273000	0.282262	
1000	0.311000	0.055158	523	0.313576	0.009782	477	0.308176	0.311000	0.282285	
1000	0.263000	0.055158	489	0.274029	0.009782	511	0.252446	0.263000	0.282269	
1000	0.281000	0.055158	498	0.273092	0.009782	502	0.288845	0.281000	0.282268	
1000	0.299000	0.055158	506	0.296443	0.009782	494	0.301619	0.299000	0.282282	
1000	0.280000	0.055158	474	0.251055	0.009782	526	0.306084	0.280000	0.282280	
1000	0.271000	0.055158	489	0.290389	0.009782	511	0.252446	0.271000	0.282271	
1000	0.293000	0.055158	506	0.324111	0.009782	494	0.261134	0.293000	0.282279	
1000	0.264000	0.055158	473	0.249471	0.009782	527	0.277040	0.264000	0.282265	
1000	0.299000	0.055158	489	0.269939	0.009782	511	0.326810	0.299000	0.282278	
1000	0.288000	0.055158	511	0.285714	0.009782	489	0.290389	0.288000	0.282283	
1000	0.258000	0.055158	517	0.253385	0.009782	483	0.262940	0.258000	0.282263	
1000	0.295000	0.055158	531	0.297552	0.009782	469	0.292111	0.295000	0.282273	
1000	0.274000	0.055158	516	0.286822	0.009782	484	0.260331	0.274000	0.282267	
1000	0.294000	0.055158	519	0.325626	0.009782	481	0.259875	0.294000	0.282276	
1000	0.302000	0.055158	515	0.316505	0.009782	485	0.286598	0.302000	0.282292	
1000	0.297000	0.055158	494	0.334008	0.009782	506	0.260870	0.297000	0.282304	
1000	0.289000	0.055158	497	0.271630	0.009782	503	0.306163	0.289000	0.282309	
1000	0.317000	0.055158	497	0.338028	0.009782	503	0.296223	0.317000	0.282337	
1000	0.295000	0.055158	507	0.319527	0.009782	493	0.269777	0.295000	0.282347	
1000	0.308000	0.055158	515	0.314563	0.009782	485	0.301031	0.308000	0.282367	
1000	0.313000	0.055158	509	0.284872	0.009782	491	0.342159	0.313000	0.282392	
1000	0.273000	0.055158	484	0.297521	0.009782	516	0.250000	0.273000	0.282384	
1000	0.296000	0.055158	523	0.300191	0.009782	477	0.291405	0.296000	0.282395	
1000	0.296000	0.055158	481	0.318087	0.009782	519	0.275530	0.296000	0.282406	
1000	0.312000	0.055158	519	0.300578	0.009782	481	0.324324	0.312000	0.282429	
1000	0.303000	0.055158	495	0.311111	0.009782	505	0.295050	0.303000	0.282446	
1000	0.282000	0.055158	493	0.292089	0.009782	507	0.272189	0.282000	0.282445	
1000	0.267000	0.055158	489	0.284254	0.009782	511	0.250489	0.267000	0.282433	
1000	0.265000	0.055158	486	0.269547	0.009782	514	0.260700	0.265000	0.282419	
1000	0.283000	0.055158	496	0.320565	0.009782	504	0.246032	0.283000	0.282420	
1000	0.296000	0.055158	517	0.311412	0.009782	483	0.279503	0.296000	0.282431	
1000	0.303000	0.055158	515	0.295146	0.009782	485	0.311340	0.303000	0.282447	
1000	0.263000	0.055158	516	0.279070	0.009782	484	0.245868	0.263000	0.282432	
1000	0.309000	0.055158	494	0.295547	0.009782	506	0.322134	0.309000	0.282452	
1000	0.276000	0.055158	470	0.261702	0.009782	530	0.288679	0.276000	0.282447	
1000	0.272000	0.055158	506	0.296443	0.009782	494	0.246964	0.272000	0.282439	
1000	0.291000	0.055158	449	0.300668	0.009782	551	0.283122	0.291000	0.282446	
1000	0.292000	0.055158	502	0.296813	0.009782	498	0.287149	0.292000	0.282453	
1000	0.258000	0.055158	477	0.283019	0.009782	523	0.235182	0.258000	0.282434	
1000	0.297000	0.055158	494	0.299595	0.009782	506	0.294466	0.297000	0.282446	
1000	0.311000	0.055158	509	0.298625	0.009782	491	0.323829	0.311000	0.282468	
1000	0.286000	0.055158	510	0.300000	0.009782	490	0.271429	0.286000	0.282471	
1000	0.310000	0.055158	503	0.292247	0.009782	497	0.327968	0.310000	0.282492	
1000	0.280000	0.055158	523	0.296367	0.009782	477	0.262055	0.280000	0.282490	
1000	0.250000	0.055158	501	0.269461	0.009782	499	0.230461	0.250000	0.282465	
1000	0.279000	0.055158	517	0.280464	0.009782	483	0.277433	0.279000	0.282462	
1000	0.285000	0.055158	511	0.279843	0.009782	489	0.290389	0.285000	0.282464	
1000	0.251000	0.055158	493	0.251521	0.009782	507	0.250493	0.251000	0.282440	
1000	0.295000	0.055158	502	0.274900	0.009782	498	0.315261	0.295000	0.282450	
1000	0.299000	0.055158	480	0.308333	0.009782	520	0.290385	0.299000	0.282462	
1000	0.299000	0.055158	482	0.327801	0.009782	518	0.272201	0.299000	0.282475	
1000	0.263000	0.055158	497	0.281690	0.009782	503	0.244533	0.263000	0.282460	
1000	0.275000	0.055158	504	0.271825	0.009782	496	0.278226	0.275000	0.282454	
1000	0.274000	0.055158	484	0.280992	0.009782	516	0.267442	0.274000	0.282448	
1000	0.257000	0.055158	515	0.240777	0.009782	485	0.274227	0.257000	0.282428	
1000	0.290000	0.055158	506	0.304348	0.009782	494	0.275304	0.290000	0.282434	
1000	0.270000	0.055158	502	0.250996	0.009782	498	0.289157	0.270000	0.282424	
1000	0.302000	0.055158	505	0.318812	0.009782	495	0.284848	0.302000	0.282439	
1000	0.297000	0.055158	492	0.325203	0.009782	508	0.269685	0.297000	0.282451	
1000	0.296000	0.055158	510	0.294118	0.009782	490	0.297959	0.296000	0.282461	
1000	0.290000	0.055158	502	0.290837	0.009782	498	0.289157	0.290000	0.282467	
1000	0.289000	0.055158	510	0.290196	0.009782	490	0.287755	0.289000	0.282472	
1000	0.266000	0.055158	515	0.271845	0.009782	485	0.259794	0.266000	0.282459	
1000	0.283000	0.055158	511	0.291585	0.009782	489	0.274029	0.283000	0.282460	
1000	0.281000	0.055158	498	0.279116	0.009782	502	0.282869	0.281000	0.282459	
1000	0.315000	0.055158	501	0.313373	0.009782	499	0.316633	0.315000	0.282484	
1000	0.318000	0.055158	482	0.323651	0.009782	518	0.312741	0.318000	0.282511	
1000	0.270000	0.055158	499	0.262525	0.009782	501	0.277445	0.270000	0.282501	
1000	0.275000	0.055158	513	0.282651	0.009782	487	0.266940	0.275000	0.282496	
1000	0.282000	0.055158	508	0.305118	0.009782	492	0.258130	0.282000	0.282495	
1000	0.291000	0.055158	477	0.327044	0.009782	523	0.258126	0.291000	0.282502	
1000	0.274000	0.055158	492	0.280488	0.009782	508	0.267717	0.274000	0.282495	
1000	0.289000	0.055158	484	0.309917	0.009782	516	0.269380	0.289000	0.282500	
1000	0.260000	0.055158	460	0.260870	0.009782	540	0.259259	0.260000	0.282483	
1000	0.270000	0.055158	509	0.277014	0.009782	491	0.262729	0.270000	0.282473	
1000	0.297000	0.055158	493	0.304260	0.009782	507	0.289941	0.297000	0.282485	
1000	0.289000	0.055158	519	0.306358	0.009782	481	0.270270	0.289000	0.282489	
1000	0.312000	0.055158	508	0.350394	0.009782	492	0.272358	0.312000	0.282512	
1000	0.288000	0.055158	491	0.295316	0.009782	509	0.280943	0.288000	0.282516	
1000	0.311000	0.055158	504	0.323413	0.009782	496	0.298387	0.311000	0.282538	
1000	0.276000	0.055158	495	0.270707	0.009782	505	0.281188	0.276000	0.282533	
1000	0.313000	0.055158	472	0.322034	0.009782	528	0.304924	0.313000	0.282556	
1000	0.295000	0.055158	502	0.274900	0.009782	498	0.315261	0.295000	0.282565	
