Options:
Model:                           Continuous: Random Walk
Tree File Name:                  nextstrain_groups_blab_sars-like-cov_tree_v3.nex
Data File Name:                  surya_BayesTraits_data_path_lengths.txt
Log File Name:                   surya_BayesTraits_data_path_lengths.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1355740037
Precision:                       64 bits
Cores:                           4
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   surya_BayesTraits_data_path_lengths.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          0.000001
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Restrictions:
    alpha-1                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       32
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1 	Lambda	
1927000	69.007233	1	0.149261302877	0.005164216716	0.000001000000	
1928000	68.548076	1	0.161587651304	0.005314562843	0.000001000000	
1929000	69.585175	1	0.154134729810	0.004981007050	0.000001000000	
1930000	68.662811	1	0.147849318829	0.005276588828	0.000001000000	
1931000	69.550718	1	0.153188954410	0.004991745514	0.000001000000	
1932000	69.446096	1	0.157090605209	0.005024492771	0.000001000000	
1933000	68.382238	1	0.162150891060	0.005369934161	0.000001000000	
1934000	69.518568	1	0.152708198282	0.005001785802	0.000001000000	
1935000	69.121401	1	0.159209446591	0.005127498728	0.000001000000	
1936000	69.586400	1	0.154220179568	0.004980625531	0.000001000000	
1937000	69.587265	1	0.154722885570	0.004980356312	0.000001000000	
1938000	69.555505	1	0.155746891704	0.004990252274	0.000001000000	
1939000	69.535223	1	0.156084308431	0.004996581950	0.000001000000	
1940000	69.354131	1	0.157826206091	0.005053455782	0.000001000000	
1941000	67.855821	1	0.163744393767	0.005549549261	0.000001000000	
1942000	69.587361	1	0.154712039874	0.004980326482	0.000001000000	
1943000	69.450851	1	0.151976323219	0.005022999635	0.000001000000	
1944000	69.475922	1	0.156803013401	0.005015135217	0.000001000000	
1945000	69.578931	1	0.155169673869	0.004982951146	0.000001000000	
1946000	69.582546	1	0.155025971239	0.004981825585	0.000001000000	
1947000	69.357412	1	0.157802725698	0.005052419575	0.000001000000	
1948000	69.412064	1	0.151638880309	0.005035191240	0.000001000000	
1949000	68.620786	1	0.147695206480	0.005290466209	0.000001000000	
1950000	66.465880	1	0.141837466975	0.006053205685	0.000001000000	
1951000	69.289318	1	0.150762361436	0.005073967997	0.000001000000	
1952000	68.934863	1	0.160085667794	0.005187628005	0.000001000000	
1953000	67.923949	1	0.163551231066	0.005525969424	0.000001000000	
1954000	69.295350	1	0.150800738242	0.005072055340	0.000001000000	
1955000	68.525000	1	0.147354905853	0.005322233338	0.000001000000	
1956000	69.308948	1	0.158134542898	0.005067746424	0.000001000000	
1957000	69.157497	1	0.150001615160	0.005115944135	0.000001000000	
1958000	68.686910	1	0.147939136698	0.005268647352	0.000001000000	
1959000	69.538532	1	0.156034344432	0.004995548714	0.000001000000	
1960000	69.463679	1	0.152098077193	0.005018974250	0.000001000000	
1961000	68.752516	1	0.148189404647	0.005247087887	0.000001000000	
1962000	69.565065	1	0.155550709703	0.004987271404	0.000001000000	
1963000	66.659822	1	0.142275706746	0.005980275312	0.000001000000	
1964000	69.570687	1	0.155415756459	0.004985519414	0.000001000000	
1965000	69.526207	1	0.156213066692	0.004999398357	0.000001000000	
1966000	69.044047	1	0.159589924297	0.005152348292	0.000001000000	
1967000	69.586878	1	0.154761964355	0.004980476830	0.000001000000	
1968000	69.452633	1	0.151992890006	0.005022440268	0.000001000000	
1969000	67.231294	1	0.165388625016	0.005770447603	0.000001000000	
1970000	69.185067	1	0.150150228402	0.005107136265	0.000001000000	
1971000	69.355165	1	0.157818822834	0.005053129160	0.000001000000	
1972000	68.397390	1	0.146922298469	0.005364851118	0.000001000000	
1973000	69.556368	1	0.155730463296	0.004989982925	0.000001000000	
1974000	69.524888	1	0.156231103840	0.004999810583	0.000001000000	
1975000	69.520115	1	0.152728386054	0.005001302077	0.000001000000	
1976000	68.716712	1	0.160971478482	0.005258842761	0.000001000000	
1977000	69.498182	1	0.156562674332	0.005008162818	0.000001000000	
1978000	69.319155	1	0.150956069202	0.005064514834	0.000001000000	
1979000	69.564603	1	0.153462201617	0.004987415339	0.000001000000	
1980000	68.083382	1	0.145937619546	0.005471178939	0.000001000000	
1981000	69.484331	1	0.156715263538	0.005012500082	0.000001000000	
1982000	69.506623	1	0.156463914140	0.005005521451	0.000001000000	
1983000	69.297239	1	0.150812833889	0.005071456585	0.000001000000	
1984000	67.198528	1	0.165469715773	0.005782276624	0.000001000000	
1985000	68.831396	1	0.148502634935	0.005221283672	0.000001000000	
1986000	69.587210	1	0.154294371745	0.004980373403	0.000001000000	
1987000	68.755406	1	0.160822596288	0.005246140400	0.000001000000	
1988000	69.503954	1	0.152527558110	0.005006356533	0.000001000000	
1989000	69.479134	1	0.152253333972	0.005014128530	0.000001000000	
1990000	69.586217	1	0.154205912155	0.004980682448	0.000001000000	
1991000	68.674233	1	0.161131470468	0.005272823133	0.000001000000	
1992000	69.457193	1	0.152035776426	0.005021009270	0.000001000000	
1993000	69.316470	1	0.158085004921	0.005065364813	0.000001000000	
1994000	69.080069	1	0.149607038040	0.005140761437	0.000001000000	
1995000	69.079248	1	0.159420210620	0.005141025074	0.000001000000	
1996000	69.505745	1	0.152548815458	0.005005796024	0.000001000000	
1997000	67.893738	1	0.145385937319	0.005536413263	0.000001000000	
1998000	67.201773	1	0.165461704074	0.005781104015	0.000001000000	
1999000	69.069998	1	0.149557892097	0.005143998205	0.000001000000	
2000000	69.572108	1	0.153644919306	0.004985076382	0.000001000000	
2001000	69.585226	1	0.154885283941	0.004980990937	0.000001000000	
2002000	68.726777	1	0.148090179572	0.005255535558	0.000001000000	
2003000	69.404213	1	0.157448024722	0.005037662520	0.000001000000	
2004000	69.511349	1	0.152616833894	0.005004043099	0.000001000000	
2005000	67.814238	1	0.163860727571	0.005563990947	0.000001000000	
2006000	69.353191	1	0.157832901535	0.005053752607	0.000001000000	
2007000	68.573590	1	0.161497512303	0.005306094863	0.000001000000	
2008000	69.386937	1	0.157583606379	0.005043104814	0.000001000000	
2009000	69.562321	1	0.153412622904	0.004988126934	0.000001000000	
2010000	69.285258	1	0.158286482234	0.005075255641	0.000001000000	
2011000	69.054726	1	0.159539005539	0.005148910605	0.000001000000	
2012000	69.004817	1	0.149250198456	0.005164996532	0.000001000000	
2013000	69.575828	1	0.155271684656	0.004983917608	0.000001000000	
2014000	67.765541	1	0.163995525807	0.005580950965	0.000001000000	
2015000	69.587989	1	0.154407168443	0.004980130992	0.000001000000	
2016000	69.122262	1	0.159205047412	0.005127222722	0.000001000000	
2017000	69.585618	1	0.154860037895	0.004980869147	0.000001000000	
2018000	69.580195	1	0.153899968269	0.004982557431	0.000001000000	
2019000	69.387185	1	0.151441524729	0.005043026693	0.000001000000	
2020000	69.008250	1	0.149265985746	0.005163888352	0.000001000000	
2021000	69.354892	1	0.157820774477	0.005053215426	0.000001000000	
2022000	69.260651	1	0.150584924004	0.005083067107	0.000001000000	
2023000	67.846061	1	0.163771801767	0.005552935409	0.000001000000	
2024000	69.557785	1	0.155703029069	0.004989541172	0.000001000000	
2025000	68.983132	1	0.159871745527	0.005172001407	0.000001000000	
2026000	68.888380	1	0.160284763917	0.005202720939	0.000001000000	
2027000	69.525901	1	0.156217263123	0.004999493876	0.000001000000	
2028000	69.233661	1	0.150424629994	0.005091648759	0.000001000000	
2029000	68.148422	1	0.162889627791	0.005448983959	0.000001000000	
2030000	69.520273	1	0.152730458645	0.005001252723	0.000001000000	
2031000	69.541767	1	0.153039359954	0.004994538738	0.000001000000	
2032000	67.517793	1	0.144363679235	0.005668040458	0.000001000000	
2033000	69.528273	1	0.152838791221	0.004998752950	0.000001000000	
2034000	67.211846	1	0.165436809798	0.005777465910	0.000001000000	
2035000	67.989435	1	0.145660840847	0.005503398649	0.000001000000	
2036000	68.177709	1	0.162800130939	0.005439019012	0.000001000000	
2037000	68.741962	1	0.148148548406	0.005250550311	0.000001000000	
2038000	69.520067	1	0.152727750078	0.005001317233	0.000001000000	
2039000	69.571593	1	0.153631169586	0.004985236871	0.000001000000	
2040000	68.393561	1	0.146909645094	0.005366135289	0.000001000000	
2041000	66.775803	1	0.166480410183	0.005937082401	0.000001000000	
2042000	69.150270	1	0.159059806313	0.005118255459	0.000001000000	
2043000	69.588223	1	0.154513533118	0.004980058139	0.000001000000	
2044000	69.116687	1	0.149789771858	0.005129009604	0.000001000000	
2045000	68.352123	1	0.162249371143	0.005380050957	0.000001000000	
2046000	69.120630	1	0.159213380888	0.005127745785	0.000001000000	
2047000	68.946709	1	0.160033875533	0.005183788585	0.000001000000	
2048000	69.570580	1	0.153604734607	0.004985552519	0.000001000000	
2049000	68.723172	1	0.148076389416	0.005256720015	0.000001000000	
2050000	69.008091	1	0.149265250108	0.005163939916	0.000001000000	
2051000	69.384444	1	0.151420533554	0.005043890709	0.000001000000	
2052000	68.771332	1	0.148262834414	0.005240921034	0.000001000000	
2053000	69.009574	1	0.149272083917	0.005163461186	0.000001000000	
2054000	69.348029	1	0.151153777697	0.005055383425	0.000001000000	
2055000	69.084379	1	0.149628213272	0.005139376777	0.000001000000	
2056000	68.956810	1	0.149033868574	0.005180517143	0.000001000000	
2057000	69.507931	1	0.156448163919	0.005005112257	0.000001000000	
2058000	69.534454	1	0.152927527153	0.004996822196	0.000001000000	
2059000	69.493257	1	0.156618183817	0.005009704643	0.000001000000	
2060000	69.584910	1	0.154118701299	0.004981089481	0.000001000000	
2061000	68.965476	1	0.159950895713	0.005177711907	0.000001000000	
2062000	68.966291	1	0.149075961029	0.005177448218	0.000001000000	
2063000	69.578831	1	0.153850034420	0.004982982170	0.000001000000	
2064000	69.434909	1	0.157190653124	0.005028007187	0.000001000000	
2065000	65.615457	1	0.169006300036	0.006383646085	0.000001000000	
2066000	69.294605	1	0.158227247360	0.005072291421	0.000001000000	
2067000	68.608954	1	0.147652366927	0.005294380156	0.000001000000	
2068000	66.153953	1	0.167870941253	0.006172373617	0.000001000000	
2069000	69.270517	1	0.158378115774	0.005079933506	0.000001000000	
2070000	69.302518	1	0.150846845463	0.005069783432	0.000001000000	
2071000	67.992673	1	0.145670262433	0.005502285058	0.000001000000	
2072000	67.590863	1	0.144555974808	0.005642214019	0.000001000000	
2073000	69.285813	1	0.158282985891	0.005075079376	0.000001000000	
2074000	69.587517	1	0.154330175485	0.004980278041	0.000001000000	
2075000	69.031239	1	0.149372856341	0.005156474208	0.000001000000	
2076000	69.345768	1	0.151137895271	0.005056097682	0.000001000000	
2077000	69.562178	1	0.153409596958	0.004988171429	0.000001000000	
2078000	69.223148	1	0.150363795963	0.005094995497	0.000001000000	
2079000	69.002997	1	0.159781380859	0.005165584145	0.000001000000	
2080000	69.462407	1	0.156937492194	0.005019373279	0.000001000000	
2081000	69.058734	1	0.149503457545	0.005147620950	0.000001000000	
2082000	69.141729	1	0.159104558105	0.005120988415	0.000001000000	
2083000	69.278164	1	0.158330847192	0.005077506449	0.000001000000	
2084000	69.350379	1	0.157852857211	0.005054640842	0.000001000000	
2085000	69.388553	1	0.157571175462	0.005042595605	0.000001000000	
2086000	67.825809	1	0.145194755338	0.005559968612	0.000001000000	
2087000	69.507551	1	0.152570473334	0.005005231164	0.000001000000	
2088000	69.570795	1	0.155412968412	0.004985485785	0.000001000000	
2089000	69.289388	1	0.150762803873	0.005073945834	0.000001000000	
2090000	69.588139	1	0.154574151094	0.004980084242	0.000001000000	
2091000	69.179310	1	0.158904426926	0.005108974309	0.000001000000	
2092000	69.393522	1	0.157532630312	0.005041029804	0.000001000000	
2093000	69.265507	1	0.158408792173	0.005081524594	0.000001000000	
2094000	68.496312	1	0.161767516935	0.005331784510	0.000001000000	
2095000	69.307328	1	0.150878094486	0.005068259802	0.000001000000	
2096000	69.524425	1	0.152785842456	0.004999955151	0.000001000000	
2097000	69.282715	1	0.150720788005	0.005076062176	0.000001000000	
2098000	69.447712	1	0.151947388940	0.005023985377	0.000001000000	
2099000	67.689561	1	0.144820326758	0.005607516444	0.000001000000	
2100000	69.445492	1	0.151927124852	0.005024682401	0.000001000000	
2101000	69.542565	1	0.155971156612	0.004994289781	0.000001000000	
2102000	69.512719	1	0.152633838650	0.005003614523	0.000001000000	
2103000	68.651985	1	0.161213909420	0.005280160308	0.000001000000	
2104000	69.479544	1	0.152257592781	0.005014000147	0.000001000000	
2105000	69.535816	1	0.152947756751	0.004996396758	0.000001000000	
2106000	69.537331	1	0.152970565115	0.004995923645	0.000001000000	
2107000	69.356399	1	0.157809994697	0.005052739574	0.000001000000	
2108000	68.977905	1	0.149127935097	0.005173691496	0.000001000000	
2109000	68.093557	1	0.163055192363	0.005467700718	0.000001000000	
2110000	69.472542	1	0.152185860945	0.005016194861	0.000001000000	
2111000	69.021295	1	0.159696852443	0.005159680109	0.000001000000	
2112000	69.586011	1	0.154190588573	0.004980746607	0.000001000000	
2113000	69.419417	1	0.151699797803	0.005032877790	0.000001000000	
2114000	69.586570	1	0.154789151258	0.004980572709	0.000001000000	
2115000	69.573902	1	0.155328631300	0.004984517601	0.000001000000	
2116000	69.534493	1	0.152928105563	0.004996809955	0.000001000000	
2117000	69.132220	1	0.149869326710	0.005124032737	0.000001000000	
2118000	68.082906	1	0.145936198243	0.005471341778	0.000001000000	
2119000	68.246487	1	0.146436506856	0.005415688874	0.000001000000	
2120000	69.249904	1	0.150520357408	0.005086482514	0.000001000000	
2121000	68.493578	1	0.147246315627	0.005332695908	0.000001000000	
2122000	69.110132	1	0.149756577079	0.005131111238	0.000001000000	
2123000	69.311519	1	0.158117689054	0.005066932470	0.000001000000	
2124000	69.482705	1	0.156732495665	0.005013009445	0.000001000000	
2125000	69.433752	1	0.157200785942	0.005028370585	0.000001000000	
2126000	69.299336	1	0.158196919580	0.005070791911	0.000001000000	
2127000	68.356835	1	0.146789195014	0.005378466684	0.000001000000	
2128000	69.504659	1	0.152535896556	0.005006135947	0.000001000000	
2129000	68.147409	1	0.162892706218	0.005449328628	0.000001000000	
2130000	69.346677	1	0.151144271789	0.005055810515	0.000001000000	
2131000	69.305403	1	0.158157672265	0.005068869630	0.000001000000	
2132000	69.532478	1	0.152898635658	0.004997439278	0.000001000000	
2133000	67.513075	1	0.164671868439	0.005669712002	0.000001000000	
2134000	69.488301	1	0.152350604911	0.005011256709	0.000001000000	
2135000	69.442724	1	0.151902068320	0.005025551858	0.000001000000	
2136000	69.463546	1	0.156926441286	0.005019015900	0.000001000000	
2137000	69.388856	1	0.157568838131	0.005042500092	0.000001000000	
2138000	69.574564	1	0.155309529905	0.004984311518	0.000001000000	
2139000	69.371941	1	0.157696731728	0.005047833667	0.000001000000	
2140000	69.557092	1	0.153306711236	0.004989757086	0.000001000000	
2141000	69.535746	1	0.152946714389	0.004996418545	0.000001000000	
2142000	69.489186	1	0.156663000537	0.005010979505	0.000001000000	
2143000	68.743249	1	0.148153517401	0.005250128015	0.000001000000	
2144000	68.932001	1	0.148925112739	0.005188556038	0.000001000000	
2145000	69.191537	1	0.150185807378	0.005105071385	0.000001000000	
2146000	69.476880	1	0.152230043022	0.005014834930	0.000001000000	
2147000	68.052830	1	0.163176408176	0.005481636171	0.000001000000	
2148000	68.016551	1	0.163283228624	0.005494079410	0.000001000000	
2149000	69.424614	1	0.157279586019	0.005031243442	0.000001000000	
2150000	69.293337	1	0.158235340287	0.005072693641	0.000001000000	
2151000	69.342445	1	0.151114676296	0.005057147939	0.000001000000	
2152000	69.470086	1	0.156862010419	0.005016964741	0.000001000000	
2153000	69.569526	1	0.153578007802	0.004985881145	0.000001000000	
2154000	69.228028	1	0.158631299249	0.005093441687	0.000001000000	
2155000	69.497506	1	0.156570377547	0.005008374321	0.000001000000	
2156000	69.439868	1	0.151876469717	0.005026448787	0.000001000000	
2157000	69.376318	1	0.151359104956	0.005046452991	0.000001000000	
2158000	67.801141	1	0.145126096772	0.005568547154	0.000001000000	
2159000	69.577789	1	0.155208943156	0.004983306728	0.000001000000	
2160000	69.585846	1	0.154178777375	0.004980798202	0.000001000000	
2161000	66.481434	1	0.167150981148	0.006047324113	0.000001000000	
2162000	68.829557	1	0.160528061253	0.005221883712	0.000001000000	
2163000	68.664738	1	0.161166766241	0.005275953387	0.000001000000	
2164000	69.550076	1	0.153177674814	0.004991945704	0.000001000000	
2165000	69.257508	1	0.150565939059	0.005084065580	0.000001000000	
2166000	69.146965	1	0.159077170130	0.005119312676	0.000001000000	
2167000	69.022245	1	0.159692428700	0.005159373754	0.000001000000	
2168000	69.273446	1	0.158360073857	0.005079003602	0.000001000000	
2169000	69.586221	1	0.154817063817	0.004980681422	0.000001000000	
2170000	69.517110	1	0.152689381580	0.005002241578	0.000001000000	
2171000	69.297949	1	0.150817390956	0.005071231510	0.000001000000	
2172000	69.430611	1	0.157228123270	0.005029357838	0.000001000000	
2173000	69.202491	1	0.158776541465	0.005101577443	0.000001000000	
2174000	69.556715	1	0.153299427928	0.004989874696	0.000001000000	
2175000	69.030072	1	0.149367379622	0.005156850446	0.000001000000	
2176000	68.010030	1	0.163302317343	0.005496319062	0.000001000000	
2177000	69.248616	1	0.150512687753	0.005086891920	0.000001000000	
2178000	68.845234	1	0.148559122942	0.005216769659	0.000001000000	
2179000	69.058474	1	0.149502207450	0.005147704612	0.000001000000	
2180000	67.441231	1	0.144165111733	0.005695227762	0.000001000000	
2181000	69.580083	1	0.155127519149	0.004982592368	0.000001000000	
2182000	68.390006	1	0.146897915927	0.005367327574	0.000001000000	
2183000	68.740647	1	0.160879750235	0.005250981647	0.000001000000	
2184000	69.455822	1	0.152022808351	0.005021439385	0.000001000000	
2185000	69.445377	1	0.157097146018	0.005024718446	0.000001000000	
2186000	69.210545	1	0.158731251039	0.005099010253	0.000001000000	
2187000	69.584372	1	0.154088007840	0.004981256911	0.000001000000	
2188000	69.121409	1	0.149813821350	0.005127496175	0.000001000000	
2189000	69.587610	1	0.154342650217	0.004980248839	0.000001000000	
2190000	69.492204	1	0.152393360013	0.005010034406	0.000001000000	
2191000	69.546870	1	0.155900540674	0.004992945975	0.000001000000	
2192000	69.582254	1	0.153984205632	0.004981916412	0.000001000000	
2193000	68.369692	1	0.146831178868	0.005374146467	0.000001000000	
2194000	69.345983	1	0.157883828816	0.005056029937	0.000001000000	
2195000	67.816297	1	0.145168233988	0.005563274855	0.000001000000	
2196000	69.420313	1	0.151707313065	0.005032595821	0.000001000000	
2197000	69.582588	1	0.153999199875	0.004981812251	0.000001000000	
2198000	68.177750	1	0.146223223416	0.005439004939	0.000001000000	
2199000	69.208225	1	0.150278883606	0.005099749564	0.000001000000	
2200000	69.321779	1	0.150973594931	0.005063684290	0.000001000000	
2201000	68.132960	1	0.162936558196	0.005454252157	0.000001000000	
2202000	69.563737	1	0.155580099540	0.004987685216	0.000001000000	
2203000	66.532442	1	0.141986741188	0.006028075805	0.000001000000	
2204000	69.585531	1	0.154157412887	0.004980896262	0.000001000000	
2205000	69.577459	1	0.153803340596	0.004983409492	0.000001000000	
2206000	69.586613	1	0.154237754541	0.004980559158	0.000001000000	
2207000	69.086437	1	0.159384872292	0.005138715727	0.000001000000	
2208000	68.833711	1	0.160511175797	0.005220528225	0.000001000000	
2209000	69.497412	1	0.152451778149	0.005008403806	0.000001000000	
2210000	68.007433	1	0.145713317196	0.005497211261	0.000001000000	
2211000	69.577094	1	0.153791427530	0.004983523180	0.000001000000	
2212000	67.576048	1	0.144516758561	0.005647440888	0.000001000000	
2213000	69.586170	1	0.154820927327	0.004980697290	0.000001000000	
2214000	69.585802	1	0.154175774490	0.004980811616	0.000001000000	
2215000	69.449664	1	0.151965344659	0.005023372339	0.000001000000	
2216000	67.483117	1	0.144273385483	0.005680337911	0.000001000000	
2217000	69.222389	1	0.158663787423	0.005095237043	0.000001000000	
2218000	68.354214	1	0.146780660608	0.005379347770	0.000001000000	
2219000	69.549854	1	0.153173801664	0.004992014836	0.000001000000	
2220000	67.910473	1	0.145433527534	0.005530625632	0.000001000000	
2221000	68.957321	1	0.149036130807	0.005180351604	0.000001000000	
2222000	68.931376	1	0.148922399460	0.005188758616	0.000001000000	
2223000	69.246145	1	0.150498011333	0.005087677538	0.000001000000	
2224000	67.882436	1	0.163669319093	0.005540325487	0.000001000000	
2225000	69.587281	1	0.154302119778	0.004980351314	0.000001000000	
2226000	69.224355	1	0.150370741810	0.005094610876	0.000001000000	
2227000	69.351487	1	0.157845010589	0.005054290951	0.000001000000	
2228000	69.505083	1	0.156482292830	0.005006003125	0.000001000000	
2229000	69.555970	1	0.153285161489	0.004990107122	0.000001000000	
2230000	69.269297	1	0.150637618485	0.005080320985	0.000001000000	
2231000	68.007011	1	0.145712081955	0.005497356483	0.000001000000	
2232000	69.519321	1	0.152717998179	0.005001550304	0.000001000000	
2233000	67.810871	1	0.145153131990	0.005565161722	0.000001000000	
2234000	69.126606	1	0.159182797390	0.005125830712	0.000001000000	
2235000	69.583237	1	0.154029610574	0.004981610221	0.000001000000	
2236000	67.231279	1	0.165388660653	0.005770452782	0.000001000000	
2237000	69.066779	1	0.159480947925	0.005145033220	0.000001000000	
2238000	68.952349	1	0.149014168257	0.005181961609	0.000001000000	
2239000	69.218987	1	0.158683272429	0.005096320585	0.000001000000	
2240000	69.567261	1	0.153523053008	0.004986586842	0.000001000000	
2241000	69.588207	1	0.154538718203	0.004980063022	0.000001000000	
2242000	69.530011	1	0.152863274313	0.004998209727	0.000001000000	
2243000	68.921934	1	0.160141692751	0.005191821555	0.000001000000	
2244000	69.482840	1	0.152292151526	0.005012967324	0.000001000000	
2245000	63.548551	1	0.136022124271	0.007263930454	0.000001000000	
2246000	68.918326	1	0.160157235998	0.005192992421	0.000001000000	
2247000	69.338567	1	0.151087769230	0.005058374030	0.000001000000	
2248000	69.545360	1	0.153097522774	0.004993417196	0.000001000000	
2249000	68.891280	1	0.160272526826	0.005201778003	0.000001000000	
2250000	68.807665	1	0.160616354576	0.005229033531	0.000001000000	
2251000	69.577974	1	0.155202754733	0.004983249324	0.000001000000	
2252000	69.497384	1	0.152451456601	0.005008412656	0.000001000000	
2253000	69.161066	1	0.150020591970	0.005114803000	0.000001000000	
2254000	69.429557	1	0.157237241599	0.005029689356	0.000001000000	
2255000	69.588017	1	0.154609521291	0.004980122154	0.000001000000	
2256000	68.996153	1	0.149210549469	0.005167794353	0.000001000000	
2257000	69.559717	1	0.153358665509	0.004988938698	0.000001000000	
2258000	69.587330	1	0.154715615225	0.004980336142	0.000001000000	
2259000	68.882504	1	0.148713741739	0.005204631983	0.000001000000	
2260000	69.573680	1	0.155334955939	0.004984586911	0.000001000000	
2261000	68.439410	1	0.147062352182	0.005350780170	0.000001000000	
2262000	66.127641	1	0.167927731155	0.006182532123	0.000001000000	
2263000	68.992491	1	0.159829351678	0.005168977214	0.000001000000	
2264000	69.544930	1	0.155932787870	0.004993551366	0.000001000000	
2265000	69.494803	1	0.152422309175	0.005009220661	0.000001000000	
2266000	69.039336	1	0.159612233489	0.005153865370	0.000001000000	
2267000	69.301281	1	0.150838847071	0.005070175512	0.000001000000	
2268000	67.300647	1	0.143807712976	0.005745489260	0.000001000000	
2269000	69.339928	1	0.157926036045	0.005057943591	0.000001000000	
2270000	69.509441	1	0.156429819504	0.005004639843	0.000001000000	
2271000	68.709484	1	0.148024277714	0.005261218910	0.000001000000	
2272000	68.123871	1	0.146059183233	0.005457351260	0.000001000000	
2273000	69.488370	1	0.152351360073	0.005011234908	0.000001000000	
2274000	69.580865	1	0.153926024377	0.004982349025	0.000001000000	
2275000	69.567045	1	0.155505252982	0.004986654097	0.000001000000	
2276000	69.129617	1	0.159167318585	0.005124866225	0.000001000000	
2277000	68.084812	1	0.145941888152	0.005470690047	0.000001000000	
2278000	68.972834	1	0.149105183811	0.005175331533	0.000001000000	
2279000	68.564190	1	0.161530838041	0.005309212953	0.000001000000	
2280000	68.452334	1	0.161917341584	0.005346459829	0.000001000000	
2281000	67.015699	1	0.143108682096	0.005848728516	0.000001000000	
2282000	69.561788	1	0.155621851627	0.004988292935	0.000001000000	
2283000	67.758370	1	0.164015248926	0.005583452845	0.000001000000	
2284000	68.753602	1	0.148193620700	0.005246731861	0.000001000000	
2285000	69.588084	1	0.154592068111	0.004980101358	0.000001000000	
2286000	69.440487	1	0.157141234118	0.005026254514	0.000001000000	
2287000	69.095774	1	0.159338610750	0.005135717771	0.000001000000	
2288000	69.462909	1	0.152090598169	0.005019215809	0.000001000000	
2289000	69.505401	1	0.152544712474	0.005005903740	0.000001000000	
2290000	69.012419	1	0.149285214778	0.005162543080	0.000001000000	
2291000	69.383446	1	0.157610303348	0.005044205383	0.000001000000	
2292000	69.578117	1	0.153825314031	0.004983204772	0.000001000000	
2293000	68.924810	1	0.160129274296	0.005190888398	0.000001000000	
2294000	69.480488	1	0.152267435090	0.005013704374	0.000001000000	
2295000	69.481687	1	0.152280000805	0.005013328642	0.000001000000	
2296000	68.799777	1	0.160647882534	0.005231611840	0.000001000000	
2297000	67.164755	1	0.165552850115	0.005794494960	0.000001000000	
2298000	69.574397	1	0.153708842349	0.004984363436	0.000001000000	
2299000	68.884152	1	0.148720665528	0.005204095933	0.000001000000	
2300000	68.335970	1	0.162301752871	0.005385484892	0.000001000000	
2301000	69.029097	1	0.149362809006	0.005157164743	0.000001000000	
2302000	69.583794	1	0.154965898829	0.004981436844	0.000001000000	
2303000	69.001044	1	0.159790328224	0.005166214677	0.000001000000	
2304000	69.584943	1	0.154902566801	0.004981079221	0.000001000000	
2305000	69.339395	1	0.151093498672	0.005058112142	0.000001000000	
2306000	67.272793	1	0.143737942566	0.005755500283	0.000001000000	
2307000	69.588173	1	0.154463469814	0.004980073599	0.000001000000	
2308000	69.416435	1	0.151674941298	0.005033815772	0.000001000000	
2309000	64.668445	1	0.170893300874	0.006772888690	0.000001000000	
2310000	69.552079	1	0.153213200549	0.004991320950	0.000001000000	
2311000	67.811760	1	0.163867622513	0.005564852562	0.000001000000	
2312000	69.587295	1	0.154303638108	0.004980347080	0.000001000000	
2313000	68.821176	1	0.148461229104	0.005224619532	0.000001000000	
2314000	69.479965	1	0.152261980100	0.005013868143	0.000001000000	
2315000	69.186574	1	0.158864733793	0.005106655081	0.000001000000	
2316000	69.566993	1	0.155506496043	0.004986670611	0.000001000000	
2317000	69.571984	1	0.155381647299	0.004985115127	0.000001000000	
2318000	68.796090	1	0.160662570627	0.005232817546	0.000001000000	
2319000	69.572817	1	0.153664189518	0.004984855709	0.000001000000	
2320000	69.301691	1	0.158181734161	0.005070045708	0.000001000000	
2321000	69.028379	1	0.159663778283	0.005157395971	0.000001000000	
2322000	69.588214	1	0.154490716088	0.004980061031	0.000001000000	
2323000	69.577169	1	0.155229383250	0.004983499965	0.000001000000	
2324000	69.588207	1	0.154483945231	0.004980063228	0.000001000000	
2325000	69.368089	1	0.157725166964	0.005049049205	0.000001000000	
2326000	69.178688	1	0.150115421131	0.005109172726	0.000001000000	
2327000	67.806727	1	0.145141609797	0.005566603372	0.000001000000	
2328000	68.641295	1	0.147770025838	0.005283689303	0.000001000000	
2329000	68.765496	1	0.148239977050	0.005242832942	0.000001000000	
2330000	68.871722	1	0.148668626389	0.005208140563	0.000001000000	
2331000	68.703624	1	0.148002078756	0.005263146405	0.000001000000	
2332000	69.094154	1	0.159346666838	0.005136237785	0.000001000000	
2333000	67.660938	1	0.144743093410	0.005617557177	0.000001000000	
